"document_type","document_title","chapter","chapter_title","section","section_title","article_number","content","sub_items","level","chunk_id","char_count","is_semantic_chunk"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","第四十六条和第四十八条的规定，评标委员会应当及时更换存在问题","第五章
评标阶段法律实务
第一节
评标委员会
第四十六条和第四十八条的规定，评标委员会应当及时更换存在问题
的评标专家，招标人通过随机抽取的方式确定更换专家，被更换的评
标委员会成员作出的评审结论无效，由更换后的评标委员会成员重新
进行评审。情况严重的，招标人可以重新组织招标，成立新的评标委
员会。
对于政府采购项目，采购人员及相关人员（含评标委员会组成人
员）与供应商有下列利害关系之一的，应当回避：（1）参加采购活动
前3年内与供应商存在劳动关系；（2）参加采购活动前3年内担任供应
商的董事、监事；（3）参加采购活动前3年内是供应商的控股股东或
者实际控制人；（4）与供应商的法定代表人或者负责人有夫妻、直系
血亲、三代以内旁系血亲或者近姻亲关系；（5）与供应商有其他可能
影响政府采购活动公平、公正进行的关系。评标中因评标委员会成员
缺席、回避或者健康等特殊原因导致评标委员会组成不合法的，采购
人或者采购代理机构应当依法补足后继续评标。被更换的评标委员会
成员所作出的评标意见无效。无法及时补足评标委员会成员的，采购
人或者采购代理机构应当停止评标活动，封存所有投标文件和开标、
评标资料，依法重新组建评标委员会进行评标。原评标委员会所作出
的评标意见无效。采购人或者采购代理机构应当将变更、重新组建评
标委员会的情况予以记录，并随采购文件一并存档。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__332","558","False"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
三、评标委员会的权利与职责
根据《招标投标法》第四十条、《评标委员会和评标方法暂行规
定》第七条规定，评标委员会负责评标，根据招标文件规定的评标标
准和方法对投标文件进行系统的评审和比较，向招标人提出书面评标
报告并推荐中标候选人。评标委员会在招标人授权的情况下也可以直
接确定中标人。应当说，评标委员会责任重大，其独立公正履行职
责，是确保招标投标成功的关键环节之一。上述因素也决定了对评标
专家的职业道德和纪律应当提出严格要求。（一）评标活动中常见违规行为
一是评标委员会成员违法违规问题比较突出，如收受贿赂、违纪
评标，评委在评标过程中不遵守评标纪律，无正当理由私自离开评标
现场或拒不参加评标活动、私下接触投标人、收受利害关系人的财物
或者其他好处、向他人透露标底以及对投标文件的评审和比较、中标
候选人的推荐以及与评标有关的其他情况泄露等违法违纪行为。评标
过程中，评委间有倾向性现象，不能客观公正履行职责，误导和干扰
其他评标专家的客观评价，如为暗助某个投标人，就采取过分夸奖其
优势，同时有意地避开其缺点或不足之处，以变相地为该投标人提升
竞争力。或为贬低某个投标人，尽量淡化和回避其优势技术条件和竞
争实力，却夸大和突出其缺点与问题，削弱其竞争力，损害招标人或
投标人的利益。二是招标人直接干预评标。例如，招标人代表出任的评标委员会
成员片面强调自己熟悉的品牌，以别的品牌影响生产、不配套、难度
大等为由干预其他评委。招标人的领导或者评标专家的上级领导对评
标委员会成员实施干预，影响评标委员会行使独立评标的权利。（二）招标人应保障评标委员会独立评标的权利
评标委员会独立评标的权利体现在以下几个方面：（1）评标结果
非经法定程序，招标人或任何单位和个人都不得改变。招标人不得在
评标委员会推荐的中标候选人之外，另行确定中标人。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_1","772","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
（2）评标委员
会可以独立对所有投标人进行资格审查，认为投标人不符合资格要求
的，可作否决投标处理，并不受招标人资格预审的限制。（3）评标委
员会可以依据评标办法和标准，认为投标文件没有实质性响应招标文
件的，作否决投标处理。（4）评标过程中，对有串通投标、骗取中标
行为的，由评标委员会负责认定。（5）否决部分投标后，发生有效投
标不足3个缺乏竞争性时，评标委员会具有否决全部投标的权利。在独
立评标权利基础上还派生出了有对投标文件评审和比较的权利、要求
对投标文件澄清和说明的权利、评标报告提出权、中标候选人推荐
权、在授权时中标人的确定权以及拒绝所有投标的权利[4]。相关案例5-7 评标委员会有独立评标的权利[5]
供热公司的县城南区集中供热热源厂烟气治理工程系县财政全额
配套资金工程。该工程公开招标，环保设备公司与其他6家公司共同参
与投标。在专家评审过程中，评标委员会认为环保设备公司未将法定
代表人身份证（正、反面复印件）或者法人授权函（原件）及法定授
权人身份证（正、反面复印件）附加在投标文件中，不符合《招标文
件》的规定，遂对环保设备公司招标进行了否决投标处理，环保设备
公司不服，向县财政局进行了投诉，县财政局作出投诉处理决定书，
决定驳回环保设备公司的投诉，环保设备公司向法院提起行政诉讼，
要求依法撤销县财政局作出的投诉处理决定书，责令供热公司重新组
织招标。法院认为，《招标投标法》第三十七条第一款规定，“评标由招
标人依法组建的评标委员会负责”，第四十四条第一款规定：“评标
委员会成员应当客观、公正地履行职务，遵守职业道德，对所提出的
评审意见承担个人责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_2","696","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
”本案招标过程中，因环保设备公司未将法
定代表人身份证（正、反面复印件）或者法人授权函（原件）及法定
授权人身份证（正、反面复印件）附加在投标文件中，不符合《招标
文件》第三条关于供应商资格条件的规定，评标委员会根据《招标文
件》规定，按否决投标处理，并且不允许投标人通过修改或撤销其部
分和要求的差异，使之成为具有响应性的投标。上述行为系评标委员
会独立行使评审权，任何单位和个人不得非法干预、影响评标的过程
和结果。县财政局对环保设备公司的投诉作出的投诉处理书合法且合
程序。因此，法院判决驳回环保设备公司的诉讼请求。根据《政府采购货物和服务招标投标管理办法》第四十六条规
定，评标委员会负责具体评标事务，并独立履行下列职责：（1）审
查、评价投标文件是否符合招标文件的商务、技术等实质性要求。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_3","349","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
（2）要求投标人对投标文件有关事项作出澄清或者说明。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_4","26","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
（3）对投
标文件进行比较和评价。（4）确定中标候选人名单，以及根据采购人
委托直接确定中标人。（5）向采购人、采购代理机构或者有关部门报
告评标中发现的违法行为。1.评标委员会成员应独立、客观进行评审
评标委员会成员应依据评标办法和标准评标，独立对所有投标人
进行资格审查，有权决定否决投标，有权认定并处理串通投标、骗取
中标等违法行为。评标委员会在评标过程中有权要求投标人对投标文件澄清和说
明、提出评标报告、推荐中标候选人、在授权时确定中标人，客观、
独立、公正地行使评标权利，充分发表自己的见解。招标人应保证评
标委员会独立评标权利的实现，不干预评标委员会依法自主、独立评
标。相关案例5-8 诱导性干预评委独立评标[6]
某企业办公楼施工招标，该项目评标委员会主任介绍其他投标人
时非常简略，而在介绍某投标单位时强调这家单位曾经跟某企业合作
过，在工程管理和人员配备上都有很大优势，与业主配合得也很好，
如果让其承包工程最合适不过，请评委充分考虑。最后中标人就是其
重点提到的那家单位。实践中，招标人或评标专家影响干扰其他评标专家独立评标，误
导和干扰其他评标专家的客观评价的现象较为普遍。这个案例即反映
了个别人主导、干预评标的问题，症结在于如何保障评委的独立性以
及公正性：一是要保证评标委员会组建的充分随机性。二是强调评标
专家的职责与评标纪律。三是合理设置评标程序，规范评标。在评标过程中，评标专家行使审核、比对投标文件，选择最优投
标方案，推荐中标候选人，受托定标之重任，其应依法、客观、独
立、公正、审慎地行使评标权利，充分发表自己的见解和主张，公
平、公正地对待每一份投标文件，坚持统一的认定原则和评标标准认
真评审，不得厚此薄彼，这是其基本的职业规范，也是确保招标结果
公平公正的重要基础。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_5","758","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
《政府采购法实施条例》第四十一条第一款中
规定：“评标委员会、竞争性谈判小组或者询价小组成员应当按照客
观、公正、审慎的原则，根据采购文件规定的评审程序、评审方法和
评审标准进行独立评审……”《政府采购评审专家管理办法》第二十五
条也规定：“评审专家应以科学、公正的态度参加政府采购的评审工
作，在评审过程中不受任何干扰，独立、负责地提出评审意见，并对
自己的评审意见承担责任。”独立，要求评审专家独自评审，并依据自
己的认识和判断提出评审意见，不受他人干扰与影响。客观，要求评
审专家严格依据招标文件规定的评标方法和评标标准对投标文件进行
审查、比较，并作出分析评价。公正，要求评审专家坚持按照统一的
评审标准、统一的衡量尺度进行评审，宽严一致、不偏不倚，简言之
就是对同类问题、同样情形要作同等处理。审慎，要求评审专家在评
审投标文件分析问题、提出评审意见时必须考虑严谨周密，作出投标
无效等决定时必须慎重周全。如违反这些基本的职业规范，可能导致
评标结果有失公允。为了保证评标结果的客观公正，评标委员会成员应当按照招标文
件规定的评标方法和评标标准客观公正地履行评审职责，独立对投标
文件进行评审判断，并对所提出的评审意见承担个人责任。对于其法
律责任，《政府采购法实施条例》第七十五条规定得比较详尽，即“政
府采购评审专家未按照采购文件规定的评审程序、评审方法和评审标
准进行独立评审或者泄露评审文件、评审情况的，由财政部门给予警
告，并处2000元以上2万元以下的罚款。影响中标、成交结果的，处2
万元以上5万元以下的罚款，禁止其参加政府采购评审活动。政府采购
评审专家与供应商存在利害关系未回避的，处2万元以上5万元以下的
罚款，禁止其参加政府采购评审活动。政府采购评审专家收受采购
人、采购代理机构、供应商贿赂或者获取其他不正当利益，构成犯罪
的，依法追究刑事责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_6","790","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
尚不构成犯罪的，处2万元以上5万元以下的
罚款，禁止其参加政府采购评审活动。政府采购评审专家有上述违法
行为的，其评审意见无效，不得获取评审费。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_7","72","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
有违法所得的，没收违
法所得。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_8","15","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
给他人造成损失的，依法承担民事责任”。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_9","19","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
在评标工作实践中，有的招标项目投标文件多，为了提高评标效
率，对评委进行分工，每个评委只就评标因素的一项或者其中几项评
审打分而不是对所有评审因素评审打分，或者每个评委只负责阅读一
个或者其中几个投标人的投标文件，之后各个评委其负责阅读的投标
文件的评审意见互相交流，之后在了解全部评审意见基础上自行打分
或者参考其他评委的意见打分。这种做法虽然有一定合理性，但是违
反了评委独立评审的规定。而且，在这种分工的情况下，一旦个别评
委对其中某些投标人有倾向性，就会造成评标的不公正，容易滋生腐
败。因此，为了确保评标工作合规，在投标文件量大的情况下，要通
过增加评标专家数量、延长评标时间来确保评标质量和效率。2.评标委员会成员恪守职业道德，严格遵守评标纪律，不从事法
律法规禁止的行为，并对所提出的评审意见承担个人责任
《招标投标法实施条例》第四十九条规定：“评标委员会成员应当
依照招标投标法和本条例的规定，按照招标文件规定的评标标准和方
法，客观、公正地对投标文件提出评审意见。招标文件没有规定的评
标标准和方法不得作为评标的依据。评标委员会成员不得私下接触投
标人，不得收受投标人给予的财物或者其他好处，不得向招标人征询
确定中标人的意向，不得接受任何单位或者个人明示或者暗示提出的
倾向或者排斥特定投标人的要求，不得有其他不客观、不公正履行职
务的行为。”
《评标专家和评标专家库管理暂行办法》也规定了评标专家的禁
止性行为，如不透露对投标文件的评审和比较、中标候选人的推荐情
况以及与评标有关的其他情况，不把自己的意愿强加给其他评标人
员，不干扰和影响其他评标人员独立工作，不相互串通一气或通谋作
弊。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_10","706","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
评标专家在评标过程中不得擅离职守而影响评标程序正常进行，
招标人也要加大对评委名单和评标工作的保密以及对评标专家的监督
力度，严格落实责任制，规范和约束评标专家的评标行为，凡有评标
能力低不能胜任评标工作，不能遵守工作纪律向外界泄露评审情况，
与投标人有恶意串通或不正当竞争行为，不如实提供真实、可靠的评
审意见等违法违纪行为的，都必须追究其相应的责任，直到取消其评
审专家资格。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_11","190","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
涉嫌犯罪的，要追究刑事责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_12","14","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
相关案例5-9 9名评标专家因严重失职被取消评标资格[7]
2003年 5月某工程公开招标。经评标，中标人的中标价低于标底
价33.6%，明显失常，被裁定为否决投标。6月10日第二次评标评出的
中标人的报价仍低于标底价31%，受到业主质疑。6月27日组织第三次
评标，发现中标人的投标文件和某建筑公司的投标文件从封面到内容
大量雷同，串通投标证据确凿。经调查取证后，行政管理部门对串通
投标的两家公司处以罚款。同时取消了参与评标的3名经济专家和6名
技术专家的评标专家资格，今后不再录用。评标人员不良履职问题在实务中相当普通，危害比较大。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_13","269","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
本案就
反映了这个问题。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_14","12","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
评标专家评标不公、违规违纪可能造成的招标无效、评标无效等
法律后果及给投标人带来的损失，由招标人承担。《工程建设项目勘
察设计招标投标办法》《工程建设项目施工招标投标办法》等规章规
定，评标专家如使用招标文件没有确定的评标标准和方法评标，应当
回避担任评标委员会成员的人参与评标，评标委员会的组建及人员组
成不符合法定要求的，或者评标委员会及其成员在评标过程中有违法
行为且影响评标结果的，评标无效，应当依法重新进行评标或者重新
进行招标。由于招标人和投标人是招标投标活动双方当事人，投标人
因招标中的违规行为造成的损失可以向招标人主张权利。相关案例5-10 评标不负责任导致中标无效
某金具采购项目定标结果公布后，其中一投标人反映中标人某厂
供货业绩没有达到招标文件要求注册资金没有达到1000万元，不具备
投标资格，中标无效。招标人立即调阅有关文件资料核实，在确认属
实基础上，要求评标委员会复议。经过复议，发现招标文件对投标人
资格条件明确规定：“投标人所投产品供货业绩必须达到1000万元人
民币及以上”，而某厂成立时间不长，虽然提供的合同业绩超出1000
万元，但是投标产品的合同业绩仅为800万元，根据招标文件第四条
“投标人不具备招标文件规定资格要求的，按无效投标处理”的规
定，评标委员会认定中标无效，应重新评审推荐中标候选人。本案例反映出评标专家在评标过程中不负责任，业务不熟，在评
标中未掌握招标文件主要内容，不能客观公正评标。对于评标委员会
成员不能胜任评标工作的，可以取消其评标资格，重新组建评标委员
会评标，或补抽专家充实评标委员会继续评标。招标人应加强评标专
家管理，选拔高素质评标专家，不仅要注重学历与职称、专业知识、
工作经历，还要考虑其敬业心、责任心、工作态度、原则性等，并强
化对评标专家工作态度和业务水平的考核奖惩机制。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_15","779","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","三","第五章
评标阶段法律实务
第一节
评标委员会
《政府采购货物和服务招标投标管理办法》第六十二条也明确规
定：“评标委员会及其成员不得有下列行为：（一）确定参与评标至评
标结束前私自接触投标人。（二）接受投标人提出的与投标文件不一
致的澄清或者说明，本办法第五十一条规定的情形除外。（三）违反
评标纪律发表倾向性意见或者征询采购人的倾向性意见。（四）对需
要专业判断的主观评审因素协商评分。（五）在评标过程中擅离职
守，影响评标程序正常进行的。（六）记录、复制或者带走任何评标
资料。（七）其他不遵守评标纪律的行为。评标委员会成员有前款第
一至五项行为之一的，其评审意见无效，并不得获取评审劳务报酬和
报销异地评审差旅费。”
3.评标委员会成员有权发表不同意见并在评标报告上拒绝签字
《招标投标法实施条例》第五十三条第二款规定：“评标报告应当
由评标委员会全体成员签字。对评标结果有不同意见的评标委员会成
员应当以书面形式说明其不同意见和理由，评标报告应当注明该不同
意见。评标委员会成员拒绝在评标报告上签字又不书面说明其不同意
见和理由的，视为同意评标结果。”《评标委员会和评标方法暂行规
定》第四十三条也有类似规定，并增加“评标委员会应当对此作出书面
说明并记录在案”的条款。因此，评标委员会成员有不同意见时可以拒
绝在评标报告上签字，但必须以书面形式说明原因。拒绝在评标报告
上签字且不说明意见和理由的，视为同意评标报告的意见，即与评标
委员会其他成员一同承担责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__333_semantic_16","612","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
四、评标委员会的法律责任承担
评标委员会为临时性组织，不是法人，没有组织机构和独立的财
产，也就是非实体性组织，也无自身利益，因此不能也不应独立地承
担法律责任。评标委员会由招标人负责组建，工作任务是按照招标人
事前制定的规则评标并推荐中标候选人，类似于受托人完成委托人的
委托事项，故评标委员会和招标人为委托关系，根据《民法典》关于
民事代理的规定，评标委员会评标行为产生的法律后果自然应由招标
人承担，如果因其行为不当给投标人造成损失的，也应由招标人负
责。相关案例5-11 评标委员会错误否决投标招标人应担责[8]
某林科所道路工程施工招标，建筑集团向林科所出具介绍信及法
定代表人授权委托书，委托刘某以公司的名义参加投标活动。投标当
天，建筑集团的代表李某和刘某在开标会签到簿上签到，投标文件中
有两份建筑集团的授权委托书，代表人分别为刘某与李某。评标委员
会进行资格审查时提出：建筑集团的代理人更换了，到场的代理人李
某事前没有备案，作出初审报告内容为：在对建筑集团的投标文件进
行审查时，建筑集团擅自变更法人委托人，依据《工程建设项目施工
招标投标办法》《评标委员会和评标方法暂行规定》之规定，评标委
员会对其投标按否决投标处理。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_1","521","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
建筑集团不服该决定，遂向法院提起
诉讼。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_2","20","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
法院审理认为，虽然《招标投标法》第三十七条第一款规定“评
标由招标人依法组建的评标委员会负责”，但不能保证评标行为都是
正确的。本案中，评标委员会以建筑集团擅自变更法定代表人委托人
为由否决投标，但依据的《工程建设项目施工招标投标办法》及《评
标委员会和评标方法暂行规定》均没有规定投标人擅自变更委托人可
予以否决投标。因此，评标委员会作出否决投标决定属错误理解法律
法规，违背了合同缔约过程中的诚实信用原则。评标委员会虽以独立
于招标人的意志进行评标，但其工作任务在于确定招标人提出的招标
项目的中标人，类似于受托人完成委托人的委托事项。故评标委员会
与招标人可界定为委托关系，评标委员会行为的法律后果由招标人承
担。因此，本案对建筑集团造成的损失应由评标委员会的委托人即招
标人林科所承担。本案适用缔约过失责任，赔偿范围不能包括预期利
益损失，但需赔偿建筑集团投标及处理投标纠纷的差旅费、标书制作
费等直接损失。评标委员会成员和评标委员会不是一个概念，评标委员会成员是
自然人，必须对自己的违法行为承担法律责任。《招标投标法》第四
十四条第一款规定：“评标委员会成员应当客观、公正地履行职务，遵
守职业道德，对所提出的评审意见承担个人责任。”《招标投标法》第
五十六条对评标委员会成员的法律责任规定得更为明确：“评标委员会
成员收受投标人的财物或者其他好处的，评标委员会成员或者参加评
标的有关工作人员向他人透露对投标文件的评审和比较、中标候选人
的推荐以及与评标有关的其他情况的，给予警告，没收收受的财物，
可以并处三千元以上五万元以下的罚款，对有所列违法行为的评标委
员会成员取消担任评标委员会成员的资格，不得再参加任何依法必须
进行招标的项目的评标。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_3","730","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
构成犯罪的，依法追究刑事责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_4","15","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
”
《政府采购评审专家管理办法》对评审专家的违规违纪行为也作
出了详细的规定，其第三十二条还规定：“由于评审专家个人的违规行
为给有关单位造成经济损失的，相关评审专家应当承担经济赔偿责
任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_5","95","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
构成犯罪的，将移送司法机关追究其刑事责任。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_6","21","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
”
相关案例5-12 评审专家违规评标应担责
2016年11月23日《政府采购信息报》报道了一起某省财政厅对在
政府采购评审活动中存在违法行为的5名评审专家进行行政处罚的案
件，基本案情如下。刘某某、林某某、晁某某、赵某某、詹某某5名评审专家作为“某
学院南区体育馆LED灯光设备采购项目”评审委员会成员，在该次政
府采购评审活动中主要存在以下四项违法行为：
一是招标文件规定“照抄或复印招标文件技术及商务要求的、手
写的、未按规定签署的投标文件将导致不被接受”。A公司投标文件
“技术规格和商务条款偏差表”技术部分照抄招标文件要求。对此，5
名评审专家没有按照招标文件规定给予该公司无效投标处理。二是A公司投标产品型号、“规格书/检测报告”产品型号、投标
文件所附彩页产品型号、样品彩页产品型号相互之间不一致，但对上
述情况5名评审专家没有审慎处理，虽然对照样品满分20分扣6分，但
没有就此签署评审意见。三是招标文件5种产品均要求“灯具均需提供厂家出具的灯具参数
检测报告，并加盖厂家公章，参数报告应显示灯具功率、显示指数、
功率因数、色温、光效”。但A公司提供的是制造商自己出具的检测
报告，其中有两款与投标产品无对应型号的检测报告。按招标文件*号
偏差打分规定，一项应扣4分，共5处，应扣20分但未扣。四是招标文件第六章设备配置及技术要求“*10.1LED泛光灯须提
供芯片原厂商的授权书”。A公司投标文件中提供的授权书（第7.11.4
项）是B公司授权给C公司的，没有针对投标产品制造商使用芯片的授
权书，投标产品制造商也没有所使用芯片来源的证明材料。按招标文
件*号偏差打分规定，一项应扣4分，共5处，应扣20分但未扣。针对上述问题，5名评审专家仍给A公司技术参数部分打了满分
（满分35分）。某省财政厅先后对5名评审专家发送了《行政处罚事先告知书》。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_7","782","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
其中，刘某某提交的陈述书对以上违法评审行为的说明与辩解，省财
政厅不予认可，陈述书中关于专家评审行为与询问笔录中“评审专家
没有分块打分、协商打分”的情况也自相矛盾，对没有依法评审还存
在错误认识。林某某在规定日期内提交了陈述书，没有否定违法事
实，陈述书中关于专家评审行为与询问笔录中“评审专家没有分块打
分、协商打分”的情况也自相矛盾，对没有依法评审还存在错误认
识。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_8","186","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
晁某某逾期未提交陈述书。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_9","12","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
赵某某在规定日期内提交了陈述书，
没有否定违法事实，承认了作为商务专家在评审方面出现的失误，说
明了技术部分及样品打分限于专业问题是依照技术专家的意见，没有
推荐A公司为中标候选人。詹某某在规定日期内提交了陈述书，没有
否定违法事实，虽然没有推荐A公司为中标候选人，但承认大家有分
工协作，作为业主代表是按照分工重点负责审核售后服务与承诺，在
商务与技术方面听从商务专家与技术专家的意见和建议打分，没有履
行独立评审职责。根据5名评审专家在该项目评审活动中的违法行为及态度，省财政
厅作出如下处理决定：评审意见无效。退还招标公司所发评审费。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_10","270","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","四","第五章
评标阶段法律实务
第一节
评标委员会
对
刘某某罚款10000元，林某某罚款10000元，晁某某罚款10000元，赵某
某罚款2000元，詹某某罚款1000元。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__334_semantic_11","61","True"
"法律法规","承蒙读者朋友厚爱，拙著《招标投标法律解读与风险防范实务》","第五章","评标阶段法律实务","第一节","评标委员会","五","第五章
评标阶段法律实务
第一节
评标委员会
五、评标委员会的解散
评标委员会是临时机构，评标委员会的组建时间在评标开始前，
但是并不是在其对投标文件按照法定程序评审，向招标人提交书面评
标报告和建议后即告解散，应在发出中标通知书之时解散。因为公示
中标候选人后，还需要评标委员会核实投诉；投标人履约能力发生变
更的，也需要评标委员会进行履约能力审查。《招标投标法实施条
例》第五十六条规定：“中标候选人的经营、财务状况发生较大变化或
者存在违法行为，招标人认为可能影响其履约能力的，应当在发出中
标通知书前由原评标委员会按照招标文件规定的标准和方法审查确
认”，其意就在于提交评标报告以后，中标通知书发出之前，评标委员
会还有可能重新审查投标文件，评标委员会的职责使命在发出中标通
知书后方能完成。","None","1","招标投标法律解读与风险防范实务__白如银___Z-Library__335","327","False"
